code,name,arturnover,arturndays,inventory_turnover,inventory_days,currentasset_turnover,currentasset_days
002582,好想你,9.6506,27.9775,2.6493,101.9137,1.5664,172.3698
000757,浩物股份,3.9054,69.135,2.6491,101.9214,0.8795,306.9926
002202,金风科技,1.0515,256.776,2.6436,102.1335,0.5118,527.5498
600105,永鼎股份,2.0326,132.8348,2.6433,102.145,0.8236,327.829
300522,世名科技,3.9828,67.7915,2.6394,102.296,0.5561,485.5242
603906,龙蟠科技,5.6713,47.6081,2.6369,102.39299999999999,0.8411,321.0082
000997,新大陆,4.8396,55.7897,2.6369,102.39299999999999,0.5629,479.6589
000611,天首发展,5.0533,53.4304,2.6271,102.7749,0.8475,318.5841
300540,深冷股份,0.5346,505.0505,2.6225,102.9552,0.212,1273.5849
600175,美都能源,5.8615,46.0633,2.6222,102.96700000000001,0.7649,352.9873
002855,捷荣技术,3.4382,78.5295,2.6168,103.1795,1.0826,249.3996
600075,新疆天业,6.3631,42.4321,2.6156,103.2268,1.4482,186.4383
300249,依米康,0.8181,330.033,2.615,103.2505,0.462,584.4156
600196,复星医药,5.2596,51.3347,2.6146,103.2663,1.1439,236.0346
300427,红相股份,1.0549,255.9484,2.613,103.3295,0.5243,514.9723
600580,卧龙电气,2.7793,97.1468,2.6095,103.4681,0.8605,313.7711
300258,精锻科技,3.9443,68.4532,2.6093,103.476,1.0918,247.298
000988,华工科技,1.8724,144.2,2.6087,103.4998,0.6162,438.1694
600375,华菱星马,2.316,116.5803,2.6071,103.5633,0.8356,323.1211
002899,英派斯,3.3498,80.6018,2.6053,103.6349,0.6278,430.0733
601799,星宇股份,8.4551,31.9334,2.6044,103.6707,0.7177,376.2018
600470,六国化工,37.5991,7.181,2.6027,103.7384,1.4063,191.9932
603738,泰晶科技,2.1067,128.1625,2.6022,103.7584,0.7656,352.6646
600800,天津磁卡,0.8629,312.8984,2.6004,103.8302,0.4943,546.227
601068,中铝国际,1.6353,165.1073,2.5927,104.1385,0.5543,487.1008
603605,珀莱雅,30.3337,8.901,2.5923,104.1546,1.0189,264.9917
002864,盘龙药业,2.0046,134.6902,2.5916,104.1827,0.5876,459.4963
002702,海欣食品,5.5133,48.9725,2.5915,104.1868,1.1787,229.0659
002395,双象股份,10.8376,24.9133,2.5905,104.227,1.2666,213.1691
002730,电光科技,1.2099,223.1589,2.5894,104.2713,0.6613,408.2867
002703,浙江世宝,1.7626,153.1828,2.5874,104.3519,0.7362,366.7482
600097,开创国际,12.6975,21.264,2.5869,104.37200000000001,1.276,211.5987
600288,大恒科技,3.7873,71.2909,2.5843,104.477,1.0706,252.195
600967,内蒙一机,6.8032,39.6872,2.5839999999999996,104.4892,0.5298,509.6263
000913,钱江摩托,3.5589,75.8661,2.5796,104.6674,1.1193,241.2222
603345,安井食品,28.7829,9.3806,2.5787,104.7039,1.4003,192.8158
002759,天际股份,3.3373,80.9037,2.5742,104.887,0.7976,338.5155
002845,同兴达,2.5704,105.042,2.5728,104.944,0.8557,315.5311
002917,金奥博,2.4622,109.65799999999999,2.5726,104.9522,0.4191,644.2377
603045,福达合金,3.7538,71.9271,2.5719,104.9808,1.1544,233.8877
002201,九鼎新材,2.648,101.9637,2.5679,105.1443,0.9661,279.4742
002020,京新药业,5.153,52.3967,2.5666,105.1975,0.7243,372.7737
000952,广济药业,,,2.5655,105.2426,1.4671,184.0365
600715,文投控股,,,2.5652,105.255,0.3389,796.6952
300061,康旗股份,5.5036,49.0588,2.5639999999999996,105.3042,1.1311,238.7057
002469,三维工程,0.7485,360.7214,2.563,105.3453,0.2433,1109.7411
002699,美盛文化,2.0573,131.24,2.5597,105.4811,0.2576,1048.1366
300743,天地数码,4.2773,63.1239,2.5534,105.7414,1.1155,242.0439
300054,鼎龙股份,2.5869999999999997,104.368,2.5507,105.8533,0.452,597.3451
300421,力星股份,2.2354,120.7838,2.5482,105.9571,0.6305,428.2316
603160,汇顶科技,4.6092,58.5785,2.5477,105.9779,0.5769,468.0187
600118,中国卫星,1.2226,220.8408,2.5467,106.0196,0.5339,505.7127
002246,北化股份,2.7131,99.5172,2.545,106.0904,0.8036,335.9881
002843,泰嘉股份,4.0873,66.0583,2.5409,106.2616,0.6308,428.0279
002046,轴研科技,2.9973,90.0811,2.5383,106.3704,0.7138,378.2572
002708,光洋股份,2.6830000000000003,100.6336,2.535,106.5089,0.917,294.4384
300661,圣邦股份,15.3067,17.6393,2.5349,106.5131,0.4648,580.895
300311,任子行,1.7598,153.4265,2.5342,106.5425,0.8392,321.735
002194,*ST凡谷,2.4941,108.2555,2.5324,106.6182,0.6235,433.0393
002449,国星光电,3.8824,69.5446,2.5269,106.8503,0.7603,355.12300000000005
300134,大富科技,2.2030000000000003,122.5601,2.5266,106.863,0.337,801.1869
600571,信雅达,2.6663,101.2639,2.5256,106.9053,0.8172,330.3965
002550,千红制药,3.6092,74.8088,2.524,106.9731,0.4324,624.4218
002481,双塔食品,9.4967,28.4309,2.5228,107.0239,1.081,249.7687
002439,启明星辰,1.0721,251.8422,2.5225,107.0367,0.5386,501.2997
300568,星源材质,1.7063,158.2371,2.5205,107.1216,0.3757,718.6585
601689,拓普集团,3.4288,78.7448,2.5199,107.1471,0.7203,374.8438
002557,洽洽食品,17.5394,15.3939,2.5191,107.1811,1.0058,268.443
002655,共达电声,2.6293,102.6889,2.5188,107.1939,1.1748,229.8264
000488,晨鸣纸业,6.4193,42.0607,2.5185,107.2067,0.486,555.5556
002021,中捷资源,3.9697,68.0152,2.5172,107.262,0.7994,337.7533
603297,永新光学,3.1637,85.3431,2.5166,107.2876,0.7628,353.9591
300104,乐视网,0.4001,674.8313,2.5153,107.3431,0.1761,1533.2198
603133,碳元科技,3.5689,75.6536,2.5114,107.5098,0.4998,540.2161
000004,国农科技,11.2296,24.0436,2.5108,107.5354,1.4637,184.46400000000003
603880,南卫股份,2.6759,100.9006,2.5108,107.5354,0.5775,467.5325
300456,耐威科技,1.2939,208.6715,2.5081,107.6512,0.3495,772.5322
002507,涪陵榨菜,86.6262,3.1168,2.5072,107.6899,0.9301,290.2914
002895,川恒股份,,,2.5065,107.7199,1.0895,247.8201
002872,天圣制药,2.0402,132.34,2.5036,107.8447,0.8554,315.6418
002179,中航光电,1.5526,173.9018,2.5025,107.8921,0.6723,401.6064
002066,瑞泰科技,3.1197,86.5468,2.4998,108.0086,1.0485,257.5107
002192,融捷股份,1.8933,142.6081,2.4963,108.1601,0.805,335.4037
002498,汉缆股份,1.7253,156.4945,2.4962,108.1644,0.7481,360.9143
300127,银河磁体,2.8624,94.3264,2.495,108.2164,0.42700000000000005,632.3185
300080,易成新能,2.2857,118.1257,2.4934,108.2859,0.6373,423.6623
600444,国机通用,1.564,172.6343,2.4930000000000003,108.3032,0.5614,480.9405
603286,日盈电子,2.7682,97.5363,2.4903,108.4207,0.8346,323.5083
603214,爱婴室,124.7137,2.165,2.4871,108.5602,1.6812,160.5996
300563,神宇股份,1.827,147.7833,2.4868,108.5733,0.8199,329.3085
002363,隆基机械,3.3624,80.2998,2.4868,108.5733,0.7028,384.1776
603716,塞力斯,1.3642,197.9182,2.4865,108.5864,0.6116,441.465
002931,锋龙股份,3.195,84.507,2.4847,108.665,0.7779,347.0883
600305,恒顺醋业,10.0024,26.9935,2.4832,108.7307,1.161,232.5581
300665,飞鹿股份,0.9656,279.6189,2.4779,108.9632,0.5042,535.5018
002497,雅化集团,3.8384,70.3418,2.4772,108.994,1.3513,199.8076
600770,综艺股份,1.0447,258.4474,2.4748,109.0997,0.159,1698.1132
300154,瑞凌股份,9.5542,28.2598,2.4728,109.18799999999999,0.253,1067.1937
300588,熙菱信息,1.0959999999999999,246.3504,2.4721,109.2189,0.5983,451.2786
002051,中工国际,1.354,199.4092,2.4716,109.241,0.5096,529.8273
002055,得润电子,3.1132,86.7275,2.4698,109.3206,0.8009999999999999,337.0787
601900,南方传媒,3.696,73.0519,2.4692,109.3472,0.8991,300.3003
300624,万兴科技,30.3915,8.8841,2.4635,109.6002,1.3186,204.7626
300086,康芝药业,5.5927,48.2772,2.4634,109.6046,0.5568,484.9138
000040,东旭蓝天,1.4834,182.0143,2.4616,109.6848,0.2697,1001.1123
000928,中钢国际,1.1278,239.4041,2.4616,109.6848,0.3722,725.4164
603331,百达精工,2.9738,90.7929,2.4597,109.7695,0.9182,294.0536
603683,晶华新材,5.2377,51.5493,2.4595,109.7784,0.9265,291.4193
300423,鲁亿通,2.4090000000000003,112.0797,2.4594,109.7829,0.9779,276.1019
300611,美力科技,2.1882,123.3891,2.4562,109.9259,0.8154,331.1258
600883,博闻科技,10.2564,26.325,2.4562,109.9259,0.0644,4192.5466
002220,天宝食品,0.5873,459.731,2.4558,109.9438,0.2827,955.0761
603197,保隆科技,3.7884,71.2702,2.449,110.2491,0.8906,303.1664
600573,惠泉啤酒,312.5463,0.8639,2.4475,110.3166,0.6334,426.2709
603161,科华控股,2.3234,116.209,2.4452,110.4204,0.7728,349.3789
600110,诺德股份,2.8164,95.8671,2.443,110.5199,0.5371,502.6997
600819,耀皮玻璃,4.9178,54.9026,2.4419,110.5696,1.0352,260.8192
300236,上海新阳,1.3955,193.479,2.4383,110.7329,0.4496,600.5338
603319,湘油泵,2.4951,108.2121,2.4383,110.7329,1.0170000000000001,265.4867
603639,海利尔,4.0146,67.2545,2.436,110.8374,0.9102,296.6381
002645,华宏科技,7.6189,35.4382,2.4317,111.0334,1.102,245.0091
300389,艾比森,2.6818,100.6786,2.4306,111.0837,1.0238,263.7234
600590,泰豪科技,0.9194,293.6698,2.4294,111.1386,0.4801,562.3828
603009,北特科技,2.8243,95.5989,2.4279,111.2072,0.7551,357.5685
601777,力帆股份,2.8386,95.1173,2.4274,111.2301,0.5359,503.8253
002793,东音股份,4.6423,58.1608,2.4263,111.2806,1.0719,251.8892
300001,特锐德,0.8749,308.6067,2.4249,111.3448,0.4495,600.6674
300603,立昂技术,0.8455,319.3377,2.4215,111.5011,0.4567,591.1977
002604,*ST龙力,3.4135,79.0977,2.4204,111.5518,0.4463,604.9742
300606,金太阳,,,2.4198,111.5795,0.6818,396.0106
300483,沃施股份,,,2.4169,111.7134,0.5842,462.1705
002622,融钰集团,2.8944,93.2836,2.4112,111.9774,0.73,369.86300000000006
603663,三祥新材,6.0951,44.2979,2.4087,112.0937,1.2153,222.1674
002613,北玻股份,2.7266,99.0244,2.4074,112.1542,0.7041,383.4683
000158,常山北明,2.3836,113.274,2.4062,112.2101,0.7386,365.5565
002828,贝肯能源,1.1142,242.3263,2.4053,112.2521,0.5176,521.6383
603008,喜临门,2.3794,113.47399999999999,2.4036,112.3315,0.8728,309.3492
002160,常铝股份,3.3635,80.2735,2.4033,112.3455,0.8426,320.4367
603637,镇海股份,2.8939999999999997,93.2965,2.4032,112.3502,0.4603,586.5740000000001
300537,广信材料,1.3391,201.628,2.3972,112.6314,0.6918,390.2862
000733,振华科技,2.031,132.9394,2.3969,112.6455,0.6452,418.4749
300623,捷捷微电,3.2619,82.7738,2.3966,112.6596,0.4332,623.2687
002835,同为股份,3.9058,69.128,2.3885,113.0417,0.7848,344.0367
600812,华北制药,5.5993,48.2203,2.3882,113.0559,0.9909,272.4796
002317,众生药业,4.0822,66.1408,2.3879,113.0701,0.7173,376.4115
300287,飞利信,0.8487,318.1336,2.3854,113.1886,0.4041,668.1514
300708,聚灿光电,2.1067,128.1625,2.3849,113.2123,0.3556,759.2801
000999,华润三九,4.824,55.9701,2.3833,113.2883,1.3541,199.3944
600356,恒丰纸业,3.2476,83.1383,2.3831,113.2978,0.8012,336.9945
002239,奥特佳,2.5878,104.3357,2.3812,113.3882,0.7206,374.6878
603869,新智认知,1.5014,179.8322,2.3806,113.4168,0.5406,499.4451
000911,南宁糖业,5.3175,50.7757,2.3796,113.4644,0.7218,374.0648
300164,通源石油,1.8594,145.2081,2.3789,113.4978,1.0270000000000001,262.9017
600152,维科技术,2.9671,90.9979,2.3746,113.7034,0.6854,393.9306
002012,凯恩股份,3.9445,68.4497,2.374,113.7321,0.8379,322.2342
300637,扬帆新材,10.1402,26.6267,2.371,113.876,0.853,316.5299
600219,南山铝业,6.0191,44.8572,2.3709,113.8808,0.9122,295.9877
002358,森源电气,0.7698,350.7405,2.3699,113.9289,0.3514,768.3552
300747,锐科激光,7.4457,36.2625,2.3694,113.9529,0.8233,327.9485
300596,利安隆,4.8622,55.5304,2.3673,114.054,1.161,232.5581
603039,泛微网络,10.5783,25.5239,2.3641,114.2084,0.5738,470.5472
300559,佳发教育,2.0024,134.8382,2.3634,114.2422,0.374,721.9251
002004,华邦健康,3.1296,86.273,2.3614,114.339,0.5799,465.5975
300030,阳普医疗,1.9125,141.1765,2.3602,114.3971,0.5173,521.9408
000528,柳工,4.4499,60.6755,2.3578,114.5135,0.8864,304.6029
000758,中色股份,2.4316,111.038,2.3553,114.6351,0.6854,393.9306
000850,华茂股份,8.0879,33.3832,2.3546,114.6692,1.2728,212.1307
000597,东北制药,3.3093,81.5883,2.3537,114.713,0.9387,287.6318
300647,超频三,2.8669,94.1784,2.3525,114.7715,0.6394,422.2709
603677,奇精机械,3.3438,80.7465,2.3519,114.8008,1.0264,263.0553
600482,中国动力,1.8347,147.16299999999998,2.3518,114.8057,0.5361,503.6374
603590,康辰药业,4.8422,55.7598,2.3467,115.0552,0.5704,473.352
300444,双杰电气,1.1167,241.7838,2.3464,115.0699,0.6016,448.8032
300360,炬华科技,1.2426,217.2863,2.3443,115.17299999999999,0.2879,937.8256
601996,丰林集团,7.4373,36.3035,2.3425,115.2615,0.6607,408.6575
002695,煌上煌,23.3297,11.5732,2.342,115.2861,0.9532,283.2564
000513,丽珠集团,,,2.3397,115.3994,0.6188,436.3284
603232,格尔软件,0.8751,308.5362,2.3387,115.4488,0.2975,907.563
601019,山东出版,4.5866,58.8671,2.3385,115.4586,0.6388,422.6675
600268,国电南自,0.6731,401.1291,2.3363,115.5674,0.4428,609.7561
600380,健康元,,,2.3332,115.7209,0.6257,431.5167
002842,翔鹭钨业,7.016,38.4835,2.3314,115.8102,1.1474,235.3146
002881,美格智能,3.0401,88.8129,2.331,115.8301,0.7531,358.5181
600329,中新药业,3.4089,79.2044,2.3308,115.8401,1.0861,248.5959
603818,曲美家居,5.7083,47.2995,2.3296,115.8997,1.1732,230.1398
002848,高斯贝尔,1.0762,250.8827,2.3278,115.9893,0.6171,437.5304
002727,一心堂,9.8581,27.3886,2.3276,115.9993,1.3615,198.3107
600885,宏发股份,3.0317,89.0589,2.3272,116.0193,1.0917,247.3207
002534,杭锅股份,1.6919,159.5839,2.3262,116.0691,0.4511,598.5369
002757,南兴装备,7.3792,36.5893,2.3251,116.124,1.1549,233.7865
600330,天通股份,2.5874,104.3519,2.3245,116.154,0.7723,349.6051
300375,鹏翎股份,3.1793,84.9244,2.3226,116.249,0.7461,361.8818
300729,乐歌股份,9.5813,28.1799,2.3204,116.3592,0.9158,294.8242
002417,深南股份,0.5794,465.9993,2.3202,116.3693,0.2842,950.0352
300650,太龙照明,2.5889,104.2914,2.3186,116.4496,0.6411,421.1511
002884,凌霄泵业,12.0077,22.4856,2.3176,116.4998,0.6495,415.7044
300487,蓝晓科技,2.3916,112.8951,2.3152,116.6206,0.4629,583.2793
300690,双一科技,1.5919,169.6086,2.3151,116.6256,0.4307,626.8865
600529,山东药玻,4.9511,54.5333,2.3148,116.6407,0.6779999999999999,398.2301
002488,金固股份,6.3465,42.5431,2.314,116.6811,0.5105,528.8932
002721,金一文化,1.7521,154.1008,2.3132,116.7214,0.7752,348.2972
002392,北京利尔,1.9433,138.9389,2.3124,116.7618,0.6298,428.7075
600062,华润双鹤,5.3723,50.2578,2.3111,116.8275,1.2736,211.9975
600267,海正药业,5.5187,48.9246,2.3099,116.8882,1.1462,235.56099999999998
002440,闰土股份,3.843,70.2576,2.3088,116.9439,0.9882,273.224
002837,英维克,1.3826,195.2842,2.3008,117.3505,0.5619,480.5125
300338,开元股份,3.1126,86.7442,2.3,117.3913,1.02,264.7059
603021,山东华鹏,2.5211,107.0961,2.2991,117.4373,0.7825,345.0479
002015,霞客环保,11.8163,22.8498,2.2986,117.4628,0.903,299.0033
600513,联环药业,3.3983,79.4515,2.2985,117.4679,0.8862,304.6716
300566,激智科技,1.5818,170.6916,2.2978,117.5037,0.6879,392.4989
600248,延长化建,1.5464,174.5991,2.2962,117.5856,0.6637,406.8103
603823,百合花,3.8604,69.9409,2.2932,117.7394,1.0425,258.9928
002532,新界泵业,7.7434,34.8684,2.2887,117.9709,1.3387,201.6882
601218,吉鑫科技,1.2259,220.2463,2.2852,118.1516,0.3413,791.0929
300337,银邦股份,3.6545,73.8815,2.2841,118.2085,1.1016,245.09799999999998
603016,新宏泰,3.0053,89.8413,2.2840000000000003,118.2137,0.4108,657.2541
002686,亿利达,2.0808,129.7578,2.2837,118.2292,0.7081,381.3021
002652,扬子新材,12.6092,21.4129,2.2832,118.2551,1.0938,246.8459
000099,中信海直,1.8723,144.2077,2.282,118.3173,0.5567,485.0009
300147,香雪制药,2.0602,131.0552,2.2796,118.4418,0.4035,669.145
002847,盐津铺子,10.2637,26.3063,2.2769999999999997,118.5771,1.6625,162.406
002626,金达威,4.9298,54.769,2.2766,118.5979,1.2488,216.2076
002662,京威股份,4.4016,61.3413,2.276,118.6292,1.1044,244.4766
002389,南洋科技,1.1895,226.9861,2.2728,118.7962,0.5239,515.3655
002640,跨境通,13.2272,20.4125,2.2727,118.8014,1.9618,137.6287
002526,山东矿机,1.9565,138.0015,2.27,118.9427,0.7288,370.472
600750,江中药业,95.1337,2.8381,2.2695,118.9689,0.6308,428.0279
002303,美盈森,2.5980000000000003,103.9261,2.2695,118.9689,0.6151,438.95300000000003
002553,南方轴承,3.5134,76.8486,2.2687,119.0109,0.6848,394.2757
300398,飞凯材料,2.4963,108.1601,2.2680000000000002,119.0476,0.9048,298.4085
002367,康力电梯,2.7955,96.5838,2.2664,119.1317,0.6206,435.0628
002158,汉钟精机,3.7831,71.37,2.2648,119.2158,0.5643,478.4689
603619,中曼石油,1.4595,184.9949,2.2633,119.2948,0.4847,557.0456
300589,江龙船艇,2.3781,113.536,2.263,119.3106,0.6235,433.0393
600422,昆药集团,4.501,59.9867,2.2617,119.3792,1.3298,203.0381
002611,东方精工,2.8634,94.2935,2.2568,119.6384,0.5733,470.9576
300391,康跃科技,2.023,133.4652,2.2549,119.7392,0.7256,372.1058
603486,科沃斯,5.9173,45.6289,2.2528,119.8509,1.3611,198.36900000000003
603970,中农立华,9.86,27.3834,2.2501,119.9947,1.1606,232.6383
002518,科士达,1.4312,188.6529,2.2493,120.0373,0.6302,428.4354
600315,上海家化,5.1908,52.0151,2.2461,120.2084,1.1495,234.8847
603618,杭电股份,1.8961,142.3976,2.2456,120.2351,0.848,318.3962
600866,星湖科技,6.8327,39.5159,2.2453,120.2512,1.3379,201.8088
601616,广电电气,1.123,240.4274,2.2451,120.2619,0.2403,1123.5955
603500,祥和实业,0.7995,337.7111,2.2442,120.3101,0.2926,922.7614
300066,三川智慧,1.6739,161.3,2.2416,120.4497,0.4276,631.4312
002544,杰赛科技,1.3543,199.365,2.2364,120.7297,0.5975,451.8828
002391,长青股份,6.2741,43.0341,2.2358,120.7621,1.3475,200.3711
000632,三木集团,53.8444,5.0144,2.2358,120.7621,1.0352,260.8192
300692,中环环保,3.5773,75.4759,2.2354,120.7838,0.6186,436.4694
300685,艾德生物,1.9545,138.1427,2.2297,121.0925,0.5757,468.9943
300393,中来股份,2.4327,110.9878,2.2276,121.2067,0.5331,506.4716
300009,安科生物,3.3385,80.8746,2.2248,121.3592,1.4624,184.628
601100,恒立液压,5.3769,50.2148,2.2236,121.4247,0.8396,321.5817
600645,中源协和,3.3107,81.5537,2.2226,121.4793,0.9268,291.325
002437,誉衡药业,6.7153,40.2067,2.2218,121.5231,1.7339,155.7183
300620,光库科技,3.9539,68.28699999999999,2.2215,121.5395,0.4049,666.8313
300619,金银河,2.2033,122.5435,2.2206,121.5888,0.6682,404.0706
300327,中颖电子,5.4996,49.0945,2.2205,121.5942,0.6067,445.0305
300475,聚隆科技,1.8972,142.315,2.2195,121.649,0.1527,1768.1729
002817,黄山胶囊,3.2621,82.7688,2.2138,121.9622,0.429,629.3706
600237,铜峰电子,2.4619999999999997,109.6669,2.2137,121.9677,0.6277,430.1418
300555,路通视信,0.6121,441.1044,2.2077,122.2992,0.3629,744.0066
600583,海油工程,2.7588,97.8686,2.2047,122.4656,0.5663,476.7791
603990,麦迪科技,0.7986,338.0917,2.2035,122.5323,0.4127,654.2283
300304,云意电气,2.3619,114.3147,2.2024,122.5935,0.3439,785.112
002240,威华股份,14.3061,18.8731,2.2018,122.6269,1.3025,207.2937
603558,健盛集团,4.7334,57.0415,2.201,122.6715,0.9963,271.0027
002197,证通电子,0.7459,361.9788,2.2008,122.6827,0.3225,837.2093
601789,宁波建工,3.0196,89.4158,2.1961,122.9452,0.8662,311.7063
603429,集友股份,3.69,73.1707,2.1959,122.9564,0.7462,361.8333
601390,中国中铁,3.4161,79.0375,2.1954,122.9844,0.7421,363.8324
601098,中南传媒,4.0159,67.2327,2.1946,123.0293,0.3586,752.9281
603055,台华新材,,,2.194,123.0629,1.2187,221.5476
300146,汤臣倍健,10.999,24.5477,2.1904,123.2652,0.9097,296.8011
002229,鸿博股份,4.5360000000000005,59.5238,2.1888,123.3553,0.4054,666.0089
603189,网达软件,0.8637,312.6085,2.1841,123.6207,0.1752,1541.0959
603860,中公高科,1.0587,255.0298,2.1821,123.734,0.2828,954.7383
300705,九典制药,5.6348,47.9165,2.1806,123.8191,1.149,234.9869
600226,瀚叶股份,2.8794,93.7695,2.1803,123.8362,0.3623,745.2388
300014,亿纬锂能,1.8187,148.4577,2.1771,124.0182,0.7822,345.1803
002215,诺普信,3.4828,77.5238,2.1769,124.0296,0.9475,284.9604
300301,长方集团,2.0324,132.8479,2.176,124.0809,0.7253,372.2598
002631,德尔未来,,,2.175,124.1379,0.9164,294.6312
600820,隧道股份,1.6049,168.2348,2.1737,124.2122,0.5842,462.1705
600594,益佰制药,5.3292,50.6643,2.1715,124.338,1.085,248.8479
603079,圣达生物,3.2743,82.4604,2.1686,124.5043,0.5703,473.435
603086,先达股份,4.5508,59.3302,2.1686,124.5043,1.0024,269.3536
300505,川金诺,13.2981,20.3037,2.1682,124.5273,1.4448,186.8771
000727,华东科技,4.4956,60.0587,2.1664,124.6307,0.6433,419.7109
600531,豫光金铅,62.1699,4.3429,2.1637,124.7862,1.5629,172.7558
603019,中科曙光,2.658,101.5801,2.1634,124.8035,0.6940000000000001,389.04900000000004
600889,南京化纤,33.0824,8.1614,2.158,125.1158,0.8637,312.6085
300286,安科瑞,4.1391,65.2316,2.1564,125.2087,0.5102,529.2042
002486,嘉麟杰,5.5103,48.9991,2.1558,125.2435,0.9093,296.9317
603158,腾龙股份,3.1563,85.5432,2.1547,125.3075,0.8629,312.8984
300531,优博讯,2.6263,102.8062,2.1538,125.3598,0.8426,320.4367
300098,高新兴,2.0540000000000003,131.4508,2.1537,125.3656,0.6028,447.9098
300374,恒通科技,0.8269,326.5207,2.1504,125.55799999999999,0.3771,715.9905
603385,惠达卫浴,4.3411,62.1962,2.1483,125.6808,0.9367,288.246
002546,新联电子,1.3495,200.0741,2.1464,125.792,0.1632,1654.4118
002886,沃特股份,2.2129,122.0118,2.1464,125.792,0.7718,349.8316
002318,久立特材,5.2082,51.8413,2.1464,125.792,0.9812,275.1733
300217,东方电热,3.3124,81.5119,2.1437,125.9505,0.8094,333.5804
600222,太龙药业,1.8908,142.7967,2.1425,126.021,0.5492,491.6242
600229,城市传媒,3.8893,69.4212,2.1414,126.0857,0.8461,319.1112
300047,天源迪科,1.6205,166.6152,2.1407,126.12700000000001,0.7706,350.3763
002283,天润曲轴,2.7405,98.5222,2.1395,126.1977,0.8948,301.7434
000151,中成股份,9.818,27.5005,2.1383,126.2685,0.4644,581.3953
002124,天邦股份,28.904,9.3413,2.1381,126.2803,1.5072,179.1401
002688,金河生物,3.4907,77.3484,2.1347,126.4815,0.9743,277.122
300698,万马科技,1.1975,225.4697,2.1324,126.6179,0.4402,613.3576
002281,光迅科技,2.4685,109.3782,2.1314,126.6773,0.8394,321.6583
000821,京山轻机,2.2348,120.8162,2.1308,126.713,0.7648,353.0335
300110,华仁药业,1.6262,166.0312,2.1305,126.7308,0.6703,402.8047
300586,美联新材,4.4112,61.2078,2.1299,126.7665,0.6703,402.8047
300166,东方国信,0.7456,362.1245,2.1295,126.7903,0.3225,837.2093
603166,福达股份,3.0832,87.5714,2.1271,126.9334,0.7842,344.2999
600489,中金黄金,103.9404,2.5976,2.1256,127.023,1.6083,167.8791
603730,岱美股份,3.6542,73.8876,2.1248,127.0708,1.0037,269.0047
603926,铁流股份,4.7749,56.5457,2.1245,127.0887,0.6392,422.403
000798,中水渔业,15.7755,17.1151,2.1223,127.2205,0.8393,321.6967
000948,南天信息,2.8595,94.4221,2.1212,127.2864,0.8420000000000001,320.6651
002028,思源电气,1.2437,217.0942,2.1195,127.3885,0.5178,521.4368
002435,长江润发,6.6829,40.4016,2.1186,127.4427,0.9455,285.5632
603889,新澳股份,12.1074,22.3004,2.1161,127.5932,1.1645,231.8592
300096,易联众,0.5923,455.8501,2.1159,127.6053,0.3328,811.2981
601999,出版传媒,3.1148,86.6829,2.1132,127.7683,0.7814,345.5337
603678,火炬电子,,,2.1045,128.2965,0.5912,456.6982
300627,华测导航,1.9623,137.5936,2.1043,128.3087,0.5893,458.1707
002199,东晶电子,2.4165,111.7318,2.1026,128.4124,0.6761,399.3492
002422,科伦药业,2.2378,120.6542,2.1015,128.4797,1.0083,267.7774
002681,奋达科技,2.0142,134.0483,2.1009,128.5164,0.7787,346.7317
300201,海伦哲,0.9937,271.7118,2.1004,128.5469,0.5975,451.8828
300141,和顺电气,0.8299,325.3404,2.0925,129.0323,0.3725,724.8322
300585,奥联电子,2.134,126.523,2.0909999999999997,129.1248,0.578,467.12800000000004
600249,两面针,6.5019,41.5263,2.0873,129.3537,1.1436,236.0965
000070,特发信息,1.8064,149.4686,2.0856,129.4591,0.8029,336.281
601118,海南橡胶,10.5759,25.5297,2.0852,129.484,0.7517,359.1858
600698,湖南天雁,1.6884,159.9147,2.0833,129.6021,0.3771,715.9905
600527,江南高纤,49.773,5.4246,2.0815,129.7141,0.5591,482.91900000000004
000969,安泰科技,3.0911,87.3475,2.0782,129.9201,0.8363,322.8507
603811,诚意药业,8.5645,31.5255,2.0753,130.1017,0.9394,287.4175
002625,光启技术,1.1477,235.2531,2.0747,130.1393,0.0373,7238.6059
000678,襄阳轴承,3.5492,76.0735,2.0726,130.2712,1.045,258.3732
300059,东方财富,2.9716,90.8601,2.07,130.4348,0.028999999999999998,9310.3448
300232,洲明科技,2.4911,108.3859,2.07,130.4348,0.9564,282.3087
603028,赛福天,3.8756,69.6666,2.0684,130.5357,0.9287,290.72900000000004
300528,幸福蓝海,2.6263,102.8062,2.0669,130.6304,0.65,415.3846
300458,全志科技,16.1203,16.7491,2.0668,130.6367,0.4939,546.6694
300342,天银机电,1.7202,156.9585,2.063,130.8774,0.5294,510.0113
300694,蠡湖股份,,,2.0616,130.9662,1.0128,266.5877
002765,蓝黛传动,1.9213,140.5298,2.0616,130.9662,0.5896,457.9376
002326,永太科技,3.1757,85.0206,2.0598,131.0807,0.8384,322.04200000000003
600211,西藏药业,2.0444,132.0681,2.0588,131.1444,0.7853,343.8176
002869,金溢科技,1.337,201.9447,2.0584,131.1698,0.3123,864.5533
002574,明牌珠宝,8.8609,30.4709,2.0579,131.2017,1.3192,204.6695
002791,坚朗五金,2.3069,117.0402,2.0578,131.2081,0.9126,295.858
603698,航天工程,1.2523,215.6033,2.0577,131.2145,0.2984,904.8257
